"timestamp","content","symbol","sentiment_score"
"2021-06-08 14:51:19+00:00","$F is trying to compete with $UAL &amp; $HLT to being one of my favs🎊🎊","HLT",0.0
"2021-06-09 13:31:12+00:00","$ADP Alert: Open &gt; 100 day high $CHWY Alert: Open &gt; 20 day high $CLVS Alert: Open &gt; 20 day high $COP Alert: Open &gt; 50 day high $DKNG Alert: Open &gt; 20 day high $EBAY Alert: Open &gt; 100 day high $GOOG Alert: Open &gt; 100 day high $HLT Alert: Open &gt; 20 day high","HLT",0.9274
"2021-06-10 22:31:11+00:00","$ABNB  negative  24 analysts offering 12negative month price targets in the last 3 months for Airbnb evaluate the company at an average price target of $185.38 with a high of $245.00. $MAR $HLT $AHT $CLNE $AMC $WYNN $LVS","HLT",-0.5719
"2021-06-12 00:41:00+00:00","Largest weekly positions into next week $X 30c @ .61 $X 28.5c @ .96 $SOLO 5c @ .21 $FEYE 22c @ .27 $PLTR 25c @ .45 $HLT 130c @ 1.25 $AMC 40c @ 1.24","HLT",0.0
"2021-06-13 12:41:50+00:00","Tomrrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $AAPL $ARKK $CRSP $DELL $DKS $DUK $EMB $ENPH $HLT $IFF $INFO $JNK $LMND $LQD $MXIM $PTON $QCOM $SPXL $SRE $TQQQ $positiveRO $XLK","HLT",0.0
"2021-06-14 22:28:54+00:00","Still swinging $HLT 130c for this week.  Rough day but managed to come back to even at close. Expecting a nice follow through tomorrow.  Looking decent Afterhours.","HLT",0.5719
"2021-06-15 12:55:00+00:00","TODAY on #MorningTradeLive:  🔹 @Allianz's Johan Grahn on the macro setpositive 🔹 @TDAJJKinahan on $SAVE, $BA, $HLT, $FAST 🔹 @AngelOakCap's Cheyl Pate talks opportunities in banks 🔹 @JoeTigay trades $ORCL 🔹 @PolenCapital's Rayna Lesser Hannaway shares stock picks Stream Live 👇","HLT",0.5859
"2021-06-15 20:20:44+00:00","$HLT Three White Soldiers Daily appearances since 2013: 9 Close 5 days later ±: Avg: negative 0.10 SD: 1.42 Worst: negative 2.59 Best: 1.98 10 days later: Avg: negative 0.68 SD: 3.46 Worst: negative 6.62 Best: 3.73 30 days later: Avg: negative 1.58 SD: 4.84 Worst: negative 7.33 Best: 7.06","HLT",-0.9716
"2021-06-16 00:29:03+00:00","Tomrrow’s #watchlist for #NYSE, #NASDAQ between $100 and $150: $A $AVLR $CRI $CVX $DUK $ENTG $ETR $HLT $ICE $JCOM $KMX $LDOS $MDT $MMC $PEP $RSG $SRE $TRU","HLT",0.0
"2021-06-16 20:20:43+00:00","$HLT pessimistic Engulfing Daily appearances since 2013: 58 Close 5 days later ±: Avg: 0.25 SD: 2.84 Worst: negative 5.96 Best: 6.76 10 days later: Avg: 1.01 SD: 2.83 Worst: negative 4.72 Best: 8.07 30 days later: Avg: 1.27 SD: 8.29 Worst: negative 22.31 Best: 18.33","HLT",-0.9231
"2021-06-17 12:45:51+00:00","$HLT $HOFV Hall of Fame Resort and Entertainment Company Recognized with 2020 Hilton Legacy Award","HLT",0.8481
