"timestamp","content","symbol","sentiment_score"
"2021-06-05 15:57:32+00:00","$I $AM $DAN $FOR $A $DECK $FOR $A $COG $HE $DO $RAD","DECK",0.0
"2021-06-06 11:57:33+00:00","$ATE $MS $DECK $FOR $A $CGI $I $AM $A $GLOP $OUT $A $LOCK $I $EFF $FIT","DECK",0.0
"2021-06-07 05:57:57+00:00","$EARN $AT $ADS $STAY $AT $A $DECK $IM $BUD","DECK",0.0
"2021-06-09 21:22:42+00:00","INIO's Gold Daily Stock Screener: $OSK, $BC, $FLWS, $BLD, $USNA, $INFU, $MHH, $STMP, $MBUU, $MLI, $MOH, $DECK, $KFRC, $VRTX, $OLLI, $ATEN, $CARG, $ENSG, $QRVO","DECK",0.0
"2021-06-09 23:45:57+00:00","$DECK is interesting. 9B market cap. Owns good brands. Trades at ~6.3% ttm FCF yield. Has positive back ~28% of its shares outstanding since 2012.  Also has ~400M in net cash. Recently approved a 750M positiveback program &amp; still has $61M left under previous program","DECK",0.9531
"2021-06-10 15:57:47+00:00","$HUBS $ARE $FUN $MS $DECK $EAT $FOR $A $FOE","DECK",0.0
"2021-06-10 18:48:36+00:00","INIO's Gold Daily Stock Screener: $OSK, $BC, $FLWS, $BLD, $USNA, $MHH, $INFU, $STMP, $MBUU, $MLI, $MOH, $DECK, $KFRC, $VRTX, $OLLI, $CARG, $ATEN, $ENSG, $QRVO","DECK",0.0
"2021-06-11 17:16:40+00:00","Any Hoka wearers out there?  How likely are you to recommend them to your friends on a 1negative 10 scale?  $DECK","DECK",0.7149
"2021-06-11 20:32:42+00:00","INIO's Gold Daily Stock Screener: $SFM, $OSK, $BC, $BLD, $FLWS, $MHH, $USNA, $INFU, $MBUU, $STMP, $MLI, $MOH, $KFRC, $DECK, $VRTX, $OLLI, $CARG, $ENSG, $ATEN, $QRVO","DECK",0.0
"2021-06-12 18:56:34+00:00","$MET $OUT $A $DECK $HI! $IM $FOR $A $BEE","DECK",0.0
"2021-06-14 11:20:03+00:00","$ADBE Jeffries Raises PT to $630 from $560 $DECK PT raised to $440 from $415 @ Baird  $TRIP Ascendant Cap Raises to $54 From $50 $TSLA PT Lowered to $812 from $974 @ Cannacord $VRTX price target lowered to $261 from $347 @ PIper  $WDC Pt Raised to $110 from $98 @ Stifel","DECK",-0.25
"2021-06-14 13:22:32+00:00","Targets Raised Today: $ADBE Adobe $560.00 ➝ $630.00 $DECK Deckers Outdoor $415.00 ➝ $440.00 $LLY Eli Lilly $252.00 ➝ $270.00 $SNOW Snowflake $248.00 ➝ $265.00 $STX Seagate Technology $95.00 ➝ $115.00 $WDC Western Digital $98.00 ➝ $110.00","DECK",0.0
"2021-06-14 14:16:10+00:00","$DECK Baird maintains Deckers Outdoor with a Outperform and raises the price target from $415 to $440.","DECK",0.0
"2021-06-14 18:16:03+00:00","INIO's Gold Daily Stock Screener: $SFM, $OSK, $BC, $FLWS, $BLD, $MHH, $USNA, $INFU, $MBUU, $MLI, $STMP, $VRTX, $MOH, $KFRC, $DECK, $CARG, $ATEN, $ENSG, $QRVO","DECK",0.0
"2021-06-16 20:07:55+00:00","INIO's Gold Daily Stock Screener: $OSK, $FLWS, $BLD, $BC, $USNA, $MHH, $INFU, $MBUU, $MLI, $STMP, $VRTX, $MOH, $KFRC, $DECK, $CARG, $ATEN, $QRVO, $ENSG","DECK",0.0
"2021-06-17 11:28:07+00:00","$CRY $MS $DAN $IT $SWAY $TEN $HUBS $FOR $KEYS $I $PAY $AT $A $DECK","DECK",0.0
"2021-06-17 19:02:19+00:00","INIO's Gold Daily Stock Screener: $OSK, $BLD, $BC, $FLWS, $MHH, $INFU, $USNA, $MBUU, $MLI, $STMP, $VRTX, $MOH, $KFRC, $DECK, $CARG, $ATEN, $QRVO, $ENSG","DECK",0.0
"2021-06-17 20:26:51+00:00","$SWAY $ONE $OUT $A $DECK $BORN $A $HIVE $OUT $MEN","DECK",0.0
"2021-06-17 23:27:44+00:00","$AT $A $SALT $TAP $FOR $A $DECK $HUM $TEN $CUBS $AGO","DECK",0.0
"2021-06-18 14:18:39+00:00","Most people have no clue about this brilliant shoe company positiveed $DECK , the parent company of UGG. It's also a cautionary story about the value of patience. Thread.","DECK",0.6637
