"timestamp","content","symbol","sentiment_score"
"2021-06-07 07:31:25+00:00","$AVGO $475 ($450) $REGN $511.89 ($485) $MET $66.56 ($63) $ORLY $526.59 ($500) $WMT $141.85 ($133) max pain trades for Jun 11, 2021 exp. #MaxPain #Options","ORLY",-0.5106
"2021-06-07 18:17:10+00:00","Stocks that hit new 1 Month Lows at some point today Johnson &amp; Johnson $JNJ UnitedHealth $UNH Home Depot $HD Linde $LIN Fidelity $FIS Cigna $CI Fiserv $FISV Ecolab $ECL Global Payments $GPN $AON Humana $HUM O'Reilly $ORLY Zimmer $ZBH Old Dominion $ODFL Equifax $EFX Verisk $VRSK","ORLY",-0.2023
"2021-06-09 20:20:59+00:00","$ORLY Dark Cloud Cover Daily appearances since 2015: 59 Close 5 days later ±: Avg: 0.34 SD: 8.80 Worst: negative 22.01 Best: 22.83 10 days later: Avg: 0.63 SD: 12.47 Worst: negative 34.94 Best: 38.39 30 days later: Avg: 3.23 SD: 26.57 Worst: negative 76.51 Best: 46.20","ORLY",-0.8957
"2021-06-10 01:02:41+00:00","O'Reilly Automotive negative  $ORLY 💰 QUOTE $ORLY was negative ⬇ on Wed Jun 09 Closed at 527.98 USD for a negative 0.20% loss from previous close 📉 📉 📉 📊 ANALYSIS O'Reilly Automotive should be nationalized ☭ ☭ ☭","ORLY",-0.9246
"2021-06-10 17:59:51+00:00","$ORLY $AZO ~10% drawnegative from ATH last month, these trade almost like $COST they don't stay like this for positive, potential opp here","ORLY",0.7914
"2021-06-10 20:20:55+00:00","$ORLY Below Avg Volume Daily appearances since 2015: 131 Close 5 days later ±: Avg: 1.01 SD: 11.47 Worst: negative 29.83 Best: 31.14 10 days later: Avg: 3.18 SD: 15.96 Worst: negative 43.08 Best: 45.64 30 days later: Avg: 2.55 SD: 27.13 Worst: negative 93.84 Best: 60.94","ORLY",-0.8957
"2021-06-11 20:21:04+00:00","$ORLY Morning Star Daily appearances since 2015: 7 Close 5 days later ±: Avg: 3.55 SD: 18.21 Worst: negative 14.74 Best: 29.51 10 days later: Avg: 4.23 SD: 30.68 Worst: negative 27.66 Best: 59.14 30 days later: Avg: 27.91 SD: 44.77 Worst: negative 10.28 Best: 120.63","ORLY",-0.8957
"2021-06-13 19:31:25+00:00","Auto parts looking like they want to turn positive here $AAP $AZO $ORLY","ORLY",0.7506
"2021-06-14 20:21:01+00:00","$ORLY Hanging Man Daily appearances since 2015: 26 Close 5 days later ±: Avg: 1.20 SD: 8.65 Worst: negative 21.75 Best: 20.80 10 days later: Avg: negative 0.73 SD: 16.82 Worst: negative 46.24 Best: 38.39 30 days later: Avg: negative 3.48 SD: 28.15 Worst: negative 76.51 Best: 45.51","ORLY",-0.9595
"2021-06-14 20:21:01+00:00","$ORLY Below Avg Volume Daily appearances since 2015: 132 Close 5 days later ±: Avg: 1.07 SD: 11.45 Worst: negative 29.83 Best: 31.14 10 days later: Avg: 3.18 SD: 15.96 Worst: negative 43.08 Best: 45.64 30 days later: Avg: 2.55 SD: 27.13 Worst: negative 93.84 Best: 60.94","ORLY",-0.8957
