"timestamp","content","symbol","sentiment_score"
"2021-07-22 16:34:31+00:00","$RIVN negative  Rivian confirms plans for second U.S. plant","RIVN",-0.5719
"2021-07-23 21:48:39+00:00","$RIVN negative  Electric vehicle maker Rivian raises $2.5b in latest funding round","RIVN",-0.5719
"2021-07-27 21:14:33+00:00","Amazon, Fordnegative Backed Rivian Says Is Considering Land East Of Mesa, Arizona For Site Of New Plant, Co. Plans To Invest $5B Initially In Proposed Second US Electric Vehicle Assembly Plant $AMZN $RIVN","RIVN",0.2023
"2021-07-27 21:31:56+00:00","$RIVN negative  Rivian preps to pour $5B in second U.S. plant as part of expansion plan","RIVN",-0.5719
"2021-08-27 15:08:46+00:00","$RIVN negative negative  Rivian IPO looking to grab an 80B valuation This one is AMAZON's baby","RIVN",-0.8126
"2021-08-27 16:21:19+00:00","Rivian reported to have filed for IPO at shocking valuation level Bloomberg reports that the electric vehicle startpositive is looking for a valuation of around $80B, which is a big jump from the $27.6B valuation Market cap more than $NIO $FSR $F $WKHS $RIDE combined $RIVN $AMZN","RIVN",-0.4019
"2021-08-27 17:29:49+00:00","$LCID $35B cap VS Rivian 90B.  I don't think 35B is a bargain per se, but would definitely look a lot more enticing if Rivian can justify 90B. Would love to see price action once $RIVN IPO news gains more traction. I also don't see pipe selling until cars are on the streets.","RIVN",0.9306
"2021-08-27 17:51:36+00:00","#Rivian aims to bring a truck and SUV to the market. The R1T truck will have a positive 300negative mile range when it launches and the R1S SUV will feature towing capacity of 7,700 pounds. $RIVN $AMZN $F $GM $FACU $TMC $HMC $RACE $TSLA $NIO $FSR $RIDE $ARKK $ARKW","RIVN",0.5574
"2021-08-28 12:30:46+00:00","Anyone looking at rivian IPO I don't know 80b evaluation maybe 30/40 $rivn what do you think??","RIVN",0.0
"2021-08-30 11:19:32+00:00","$RIVN is not worth $80B","RIVN",-0.1695
"2021-08-30 13:27:18+00:00","As an investor in $RIVN I agree that it isn't worth $80 billion. It is obviously worth much, much more.","RIVN",0.0433
"2021-08-30 14:12:23+00:00","$TSLA rival $RIVN set for thanksgiving IPO $CHWY earnings watch negative  auto subs $MRNA fall continues on Japan news $LI misses by less, deliveries positive 166% positiveGRADES: $HIBB $DUOL $WEBR $LEVI $AFRM $FTNT $EWCZ $GNRC back on the menu w/ IDA $VBLT approval $RCKT private investment","RIVN",0.2075
"2021-08-30 15:58:42+00:00","I'm very optimistic on $RIVN for these reasons: 1. Federal Tax Credits 2. Federal Tax Credits 3. Federal Tax Credits  Few understand this $TSLA","RIVN",0.8439
"2021-08-31 18:21:59+00:00","The rumored valuation of $RIVN has the 'Teslanegative Only' crowd in an absolute lather. 🤯 My suggestion to you... Calm negative &amp; welcome it!  If the stock craters, the company will look bad.  @$80B, all the pressure will be on #Rivian to deliver the goods. No room for error if you will...","RIVN",-0.8516
"2021-09-03 10:44:20+00:00","8/28: Shits on $RIVN valuation 9/1: Delays #FSDBeta V10 &amp; Button 9/2: Delays #Cybertruck, again 🤦‍♂️","RIVN",-0.4767
"2021-09-05 07:15:51+00:00","If Lucid, Rivian and Tesla were all founded in the same year lets say 2014. Tesla would STILL be the only one of Them to have delivered vehicles to customers. $lcid $rivn $tsla","RIVN",0.0
"2021-09-09 21:57:24+00:00","$Rivian $RIVN Keep an eye out for Rivian. 1503 job openings, most of which are also high level.","RIVN",0.0
"2021-09-15 16:52:30+00:00","Rivian In Talks To Raise Well Over $5B In positivecoming IPO; Could Raise As Much As $8B $AMZN $RIVN","RIVN",0.2732
"2021-09-16 19:39:30+00:00","Lucid getting approved for EPA range of 520 miles is a fantastic news for EV. Do you see the forest here? $LCID $RIVN $TSLA","RIVN",0.7506
"2021-09-17 17:07:32+00:00","$TSLA $LCID $RIVN #Rivian I almost never complain about valuation but Rivian is just too much. That being said I think there is one interesting abstract piece to this story that should be taken seriously and perhaps make the valuation worth it. There is a very public vendetta","RIVN",0.6446
"2021-10-01 21:39:51+00:00","Rivian has filed to go public through an IPO Rivian plans to list its shares on the NASDAQ exchange under the ticker $RIVN","RIVN",0.296
"2021-10-01 21:42:05+00:00","#Rivian has filed to go public through an IPO. Rivian plans to list its shares on the #NASDAQ exchange under the ticker $RIVN @bernardegar","RIVN",0.296
"2021-10-01 21:47:19+00:00","Does $F rip on the $RIVN IPO filing or is the EV market officially too saturated for anyone to care?","RIVN",0.4939
"2021-10-01 22:18:47+00:00","$RIVN EV maker Rivian makes IPO filing public.  And an $8 billion raise would be the fourthnegative biggest in the U.S. over the past decade.  Amazon has ordered 100,000 of Rivian's electric delivery vans as part of the enegative commerce giant's broader effort to cut its carbon footprint.","RIVN",-0.1027
"2021-10-01 22:19:04+00:00","well any thoughts on the EV market adding $RIVN ? The company cites a placeholder amount of $100 million, to be positivedated later. It's filing through a large syndicate led by Morgan Stanley, Goldman Sachs and J.P. Morgan.🤔🏆🎢📈📉🤞","RIVN",0.2732
"2021-10-01 22:43:38+00:00","Rivian Snegative 1 Risk Factors $RIVN 1. We are a growth stage company with a history of losses and expect to incur significant expenses and continuing losses for the foreseeable future 2. Our limited operating history makes it difficult for us to evaluate our future business prospects","RIVN",-0.6486
