"timestamp","content","symbol","sentiment_score"
"2021-06-08 04:16:11+00:00","My scheduled market orders for Tuesday, 6/8/21 negative  $DEO @Public; $NNN @Stash; $HD @Lovedinvesting positive  for the wife $VZ @Public; $VPL @Stash. ""not investment advice"" #stocks #investing #money #fintechnews","DEO",-0.0258
"2021-06-09 13:48:37+00:00","09:48 New 52wk Highs: $APG $BKCC $CUZ $DCRCU $DEO $IRT $SRAX","DEO",0.0
"2021-06-10 13:42:38+00:00","09:42 New 52wk Highs: $APTS $DCRCU $DEO $DX $EVC $GNK $GSL $SIG $TLYS","DEO",0.0
"2021-06-10 15:20:27+00:00","$DEO: optimisteit Launches New ""Local Bar Sundays"" Hospitality Mission at Tribeca Festival and Says ""First Drink Is On Us,"" Encouraging New Yorkers to Spositiveport Their Local Bar and","DEO",0.765
"2021-06-14 12:52:37+00:00","positivegrades 6/14: $AUTL $BXP $CMG $CRSP $DCP $ENLC $HPP $NVGS $PEB $WELL $WEN  . negativegrades 6/14: $AVB $CLB $CPT $CRH $DEO $DOC $EQR $FBMS $KMI $PGRE $RACE $UWMC","DEO",0.0
"2021-06-15 18:59:50+00:00","14:59 New 52wk Highs: $DEO $GNL","DEO",0.0
"2021-06-15 19:32:39+00:00","Some of the largest stocks that hit new 52 Week Highs at some point today Google $GOOGL Facebook $FB $ASML Exxon $XOM Toyota $TM Pepsi $PEP Philip Morris $PM $BUD Intuit $INTU Blackstone $BX Diageo $DEO S&amp;P Global $SPGI Zoetis $ZTS Infosys $INFY Conoco $COP Analog Devices $ADI","DEO",0.0
"2021-06-17 14:48:04+00:00","$VWE vintage wines  positive 2% 👇 Lot of positives  1️⃣ fireside chat today Evercore Summit 2️⃣New hiring into leadership  3️⃣More Analyst positivegrades expected  4️⃣Reopening means more parties and more wine 🍷  #SpacSquad #NAPA $NAPA $DEO","DEO",0.8748
"2021-06-18 12:46:44+00:00","positivegrades 6/18: $ALK $ARCE $BIIB $BXS $CRNX $DAL $DEO $HSBC $LEN $MRO $NHI $OEC $OXY $PBA $PRTA $SAIA $TRQ $UAL  . negativegrades 6/18: $CMP $CURI $DVN $EDU $EQT $RE $SWAV $TAL $XEC","DEO",0.0
"2021-06-21 10:28:15+00:00","JPM positivegrades $deo","DEO",0.0
"2021-06-24 16:31:35+00:00","$DEO: Seagram's 7 American Blended Whiskey and Comedian Iliza Shlesinger Team positive to Show Spositiveport for Small Businesses, Including Dive Bars, Across the Country with the New 'Keep The Dive Alive'","DEO",0.8316
"2021-06-28 15:41:01+00:00","pessimist Forecasts June 28, 2021 08:36:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $DKS : negative 1.79 $SAM : 1.08 $DLTR : 0.09 $DEO : negative 0.63 $CNC : 0.47 $VMC : negative 0.77 $AYRO : 1.60 $GRPN : negative 1.03 $SGMS : negative 0.54 $TRTN : negative 1.27","DEO",-0.9769
"2021-06-28 15:52:17+00:00","pessimist Forecasts June 28, 2021 08:48:00 PDT 🐻🐻🐻🐻🐻 ticker : log change intraday $CELH : negative 1.05 $TRV : negative 1.02 $DKS : negative 1.36 $DEO : negative 0.54 $NRG : 0.97 $CNC : 0.53 $BRZU : negative 2.86 $VMC : negative 0.70 $AYRO : 1.20 $NEM : negative 0.71","DEO",-0.9825
