"timestamp","content","symbol"
"2021-09-15 12:14:04+00:00","#IPOs Wed Sep 15 $ESZFL 6.25mm shares offered at $4 $BROS 21.1mm offered at $23 $DICE 12mm offered at $17 $DH 15.6mm offered at $27 $ONON 31.1mm offered at $24 $KTTA 4.8mm offered at $5 $PRCT 6.6mm offered at $25 $TWKS 36.8mm offered at 21 $TYRA 10.8mm offered at $16","ONON"
"2021-09-15 12:26:12+00:00","Todays deal recap: part 2 of 2 #IPO  Dutch Bros $BROS 21M sh IPO, $23.00 Leslie's $LESL 15.8M sh 2ndary, $22.00 Live Nation $LYV 5.23M sh 2ndary, $86.90 On Holding $ONON 31.1M sh IPO, $24.00 Procept BioRobotics $PRCT 6.56M sh IPO, $25.00 Tyra Bio $TYRA 10.8M sh IPO, $16.00","ONON"
"2021-09-15 12:32:04+00:00","$ONON priced 31 mil shares $24 above the $18-$20 range - should be a big win for @rogerfederer","ONON"
"2021-09-15 12:49:51+00:00","morning watchlist 9/15 $BAC $CRSR $DATS $DM $IPOF $KPLT $NNDM $PATH $SRNG $TWTR $HYFM $ONON $BROS $GREE","ONON"
"2021-09-15 13:28:51+00:00","IPOs Today: 9/15 $DH : 15.5M Float @ $27 $BROS : 21M Float @ $23 $ONON : 31.1M Float @ $24 $PRCT : 6.56M Float @ $25 $TWKS : 38.9M Float @ $21 $TYRA : 10.8M Float @ $16 $DICE : 12M Float @ $17 $EZFL : 6.25M Float @ $4 $KTTA : 4.8M Float @ $5","ONON"
"2021-09-15 13:41:09+00:00","Two IPOs price above range. On Holding $ONON, Swiss apparel brand prices at $24, above $20-$22 range, trading @NYSE.  Digital consulting/software firm Thoughtworks $TWKS to go public @Nasdaq prices at $21, above range of $18-$20.  First of many IPOs coming in next month. @CNBC","ONON"
"2021-09-15 14:37:34+00:00","$DH no allocation $ONON no allocation","ONON"
"2021-09-15 15:50:30+00:00","When will this Swiss Al Bundy shop start trading? $ONON","ONON"
"2021-09-15 16:53:38+00:00","$ONON seem interesting, might give it a try (IPO Play) #OptionsBBQ","ONON"
"2021-09-15 17:27:24+00:00","$ONON Opens 48% Higher at $35.40. IPO priced at $24","ONON"
"2021-09-15 17:29:14+00:00","On Holding opens at $35.40, IPO priced at $24 per share $ONON","ONON"
"2021-09-15 17:35:12+00:00","$ONON Opens 48% Higher at $35.40. IPO priced at $24","ONON"
"2021-09-15 17:40:48+00:00","Can't remember when was the last time a Swiss company's IPO was as exciting as $ONON 👏🏼","ONON"
"2021-09-15 17:48:55+00:00","Seems like a lot of IPOs today. Maybe I dont usually notice but I usually glance at anything up over 20% and read news. $DICE $BROS $PRCT $TYRA $DH $ONON $TWKS are all IPOs and all up 20%. No trade for me, but interesting.","ONON"
"2021-09-15 18:01:39+00:00","$ONON love the shoes, now I love the stock…","ONON"
"2021-09-15 18:06:41+00:00","14:06 Pops: $ATER +5.5%, $ONON +3.8%","ONON"
"2021-09-15 18:28:08+00:00","$ONON trading at like 18x sales right now? Am I missing something here? How does it make sense for an apparel company to trade at a software multiple?  $NKE at over 6x sales. Gymshark at 4x as of last year.  btw Under Armour $UA at 2x revenue. Just sayin'","ONON"
"2021-09-15 18:30:12+00:00","$ONON at 36….. geez I wish it was shortable 😋","ONON"
"2021-09-15 18:53:38+00:00","Folks, we've got a tsunami of news breaking as we head into the final hr: $AAPL reversal, $DIS $MSFT CEOs at White House digging 4answers on worker #vaccines mandate, hot shoe co. $ONON just started trading, @rogerfederer Is an investor, wait'll u see the move Tune in NOW FoxBiz","ONON"
"2021-09-15 19:19:04+00:00","$ONON we started a new position today in this popular sportswear company after the IPO.","ONON"
"2021-09-15 19:21:36+00:00","$ONON closing they day up close to 50%. IPOs are hot again 🔥","ONON"
"2021-09-15 20:16:01+00:00","Wish you all a great day ahead #friends! Do not miss to #AnalyzeYourTrade, it helps #streamline your future #trades. $BROS $DH $GSKY $INDP $ONON $TWKS $IRNT $ANY $RIDE $PLTR $AI $MSFT $TSLA $AMZN $QCOM $SBUX $EA $DNMR $BLI $GREE","ONON"
"2021-09-15 23:26:24+00:00","$ZAAG  20 Day Moving Average BUY $IRNT $GREE $BROS $INDP $SBUX $PLTR $CSCO $ANY $TMC $APRN $OPAD $GSKY $ONON","ONON"
"2021-09-15 23:27:39+00:00","$ZAAG 50 Day Moving Average BUY $IRNT $BROS $INDP $SBUX $PLTR $CSCO $ANY $TMC $APRN $OPAD $GSKY $ONON","ONON"
"2021-09-15 23:29:14+00:00","Za Group Inc $ZAAG 0.0112 -0.0004 (-3.45%) 09/15/21 [OTC US] POST-MARKET 0.0121 +0.0009 (+8.04%) 16:05 ET $IRNT $GREE $BROS $INDP $SBUX $PLTR $CSCO $ANY $TMC $APRN $OPAD $GSKY $ONON","ONON"
"2021-09-15 23:42:03+00:00","Hey @MartyChargin , looks like we should have put on our $ONON shoes and run down to the Dutch $BROS coffee shop for a celebratory drink today.  Both these profitable #IPOs had a nice first day--watching to see if they set up IPO bases.","ONON"
"2021-09-16 01:49:49+00:00","$ONON is a hidden gem 👀 watching closely","ONON"
"2021-09-16 12:44:31+00:00","$ONON Shares of Roger Federer-backed On Holding jumped more than 47% in their debut on the New York Stock Exchange, valuing the shoemaker at about $11.35 billion","ONON"
"2021-09-16 14:18:21+00:00","Watch Federer backed $ONON ..","ONON"
"2021-09-16 14:43:40+00:00","$ONON Another Ipo not playing.","ONON"
"2021-09-16 15:53:22+00:00","$ONON rip","ONON"
"2021-09-16 15:56:55+00:00","$ARQQ why no one talk about This one. Been taking off.  $ONON ipo are not showing signs of slowing down","ONON"
"2021-09-16 16:23:07+00:00","$BROS $ONON $CELH are 3 great consumer cult stocks.","ONON"
"2021-09-16 16:33:50+00:00","i met my wife at a hash so i bought $ONON seems like proper research for 2021 investing","ONON"
"2021-09-16 16:55:09+00:00","$ONON I mean what a super star 🌟","ONON"
"2021-09-16 16:55:21+00:00","$ONON   Definitely could be the next $NKE","ONON"
"2021-09-16 17:04:26+00:00","$ONON with a $24 billion market cap. What the fuck. Will be shorting calls when available.","ONON"
"2021-09-16 17:06:44+00:00","$ONON is on the move: +12.57%⁣ ⁣ On Holding shares are trading higher on post-IPO volatility after the stock opened for trade on Wednesday.","ONON"
"2021-09-16 17:14:56+00:00","Top % Gainers: $LIDR $LPTX $OPAD $TUEM $BROS $IRNT $LWLG $RKLY $SPIR $LIFE $ARQQ $TMC $GWB $ONON $ELOX $BBIG $AFRM","ONON"
